TRX_NUMBER,LINE_NUMBER,TAX_REGIME_CODE,TAX,TAX_RATE_CODE,TAX_JURISDICTION_CODE,TAX_AMT,TAX_RATE,TAXABLE_AMT,SELF_ASSESSED_FLAG,PROVIDER_REC_RATE,ATTRIBUTE11,ATTRIBUTE12,ATTRIBUTE13,ATTRIBUTE14,ATTRIBUTE15,TRX_DATE
PT032923CM063,1,VERTEX ES VAT,COUNTRY ES INPUT,VTX_ES_VAT_I_STD,VTX_ES_807240000,-21.000000,21.000000,-100.000000,N,100.000000,VAT|VAT|VAT,ESN0071677A|ES4152630|||,SPAIN,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|-26.2|MATCHED|PAYCHARGED||-26.200000|0.000000|-26.2|-26.2|Y,2023-03-29
PT032923A090,1,VERTEX ZA VAT,COUNTRY ZA INPUT,VTX_ZA_VAT_I_STD,VTX_ZA_807100000,15.000000,15.000000,100.000000,N,100.000000,VAT|VAT|VAT,ZA20180809|ZA20180803|||,SOUTH AFRICA,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F,RIUS104111|15.0|MATCHED|PAYCHARGED||15.000000|0.000000|15.0|15|Y,2023-03-29
PT032923A089,1,VERTEX SK VAT,COUNTRY SK INPUT,VTX_SK_VAT_I_STD,VTX_SK_807030000,20.000000,20.000000,100.000000,N,100.000000,VAT|VAT|VAT,SK20180809|SK20180803|||,SLOVAKIA,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F,RIUS104111|20.0|MATCHED|PAYCHARGED||20.000000|0.000000|20.0|20|Y,2023-03-29
PT032923A092,1,VERTEX TR VAT,COUNTRY TR INPUT,VTX_TR_VAT_I_STD,VTX_TR_807920000,18.000000,18.000000,100.000000,N,100.000000,VAT|VAT|VAT,TR20180809|TR20180803|||,TURKEY,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F,RIUS104111|18.0|MATCHED|PAYCHARGED||18.000000|0.000000|18.0|18|Y,2023-03-29
PT032923A091,1,VERTEX SE VAT,COUNTRY SE INPUT,VTX_SE_VAT_I_STD,VTX_SE_807520000,25.000000,25.000000,100.000000,N,100.000000,VAT|VAT|VAT,SE20180809|SE20180803|||,SWEDEN,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F,RIUS104111|25.0|MATCHED|PAYCHARGED||25.000000|0.000000|25.0|25|Y,2023-03-29
PT032923A086,1,VERTEX IE VAT,COUNTRY IE INPUT,VTX_IE_VAT_I_STD,VTX_IE_803720000,23.000000,23.000000,100.000000,N,100.000000,VAT|VAT|VAT,IE20180809|IE20180803|||,IRELAND,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F,RIUS104111|23.0|MATCHED|PAYCHARGED||23.000000|0.000000|23.0|23|Y,2023-03-29
PT032923A085,1,VERTEX HU VAT,COUNTRY HU INPUT,VTX_HU_VAT_I_STD,VTX_HU_803480000,27.000000,27.000000,100.000000,N,100.000000,VAT|VAT|VAT,HU20180809|HU20180803|||,HUNGARY,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F,RIUS104111|27.0|MATCHED|PAYCHARGED||27.000000|0.000000|27.0|27|Y,2023-03-29
PT032923A088,1,VERTEX PL VAT,COUNTRY PL INPUT,VTX_PL_VAT_I_STD,VTX_PL_806160000,23.000000,23.000000,100.000000,N,100.000000,VAT|VAT|VAT,PL20180809|PL20180803|||,POLAND,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F,RIUS104111|23.0|MATCHED|PAYCHARGED||23.000000|0.000000|23.0|23|Y,2023-03-29
PT032923A087,1,VERTEX MX VAT,COUNTRY MX INPUT,VTX_MX_VAT_I_STD,VTX_MX_804840000,16.000000,16.000000,100.000000,N,100.000000,VAT|VAT|VAT,MX20180809|MX20180803|||,MEXICO,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F,RIUS104111|16.0|MATCHED|PAYCHARGED||16.000000|0.000000|16.0|16|Y,2023-03-29
PT032923A082,1,VERTEX ES VAT,COUNTRY ES REV CHRG INPUT,VTX_ES_VAT_I_REVCHRG,VTX_ES_807240000,21.000000,21.000000,100.000000,N,0.000000,VAT|VAT|VAT,NL814704979B01|ES4152630|||,SPAIN,TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE|Standard Rate|02|04||||F,RIUS104111|21.0|ZEROCHARGED|ACCRUEALL||0|-21.0|21.0||,2023-03-29
PT032923A082,1,VERTEX ES VAT,COUNTRY ES REV CHRG OUTPUT,VTX_ES_VAT_O_REVCHRG,VTX_ES_807240000,-21.000000,-21.000000,100.000000,N,100.000000,VAT|VAT|VAT,NL814704979B01|ES4152630|||,SPAIN,TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE|Standard Rate|02|04||||F,RIUS104111|21.0|ZEROCHARGED|ACCRUEALL||0|-21.0|21.0||,2023-03-29
PT032923A081,2,VERTEX AU VAT,COUNTRY AU INPUT,VTX_AU_VAT_I_STD,VTX_AU_800360000,10.000000,10.000000,100.000000,N,0.000000,VAT|GST|VAT,AU201832048|AU745629873|||,AUSTRALIA,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|20.0|MATCHED|PAYCHARGED||20.000000|0.000000|10.0|10|Y,2023-03-29
PT032923A081,1,VERTEX AU VAT,COUNTRY AU INPUT,VTX_AU_VAT_I_STD,VTX_AU_800360000,10.000000,10.000000,100.000000,N,100.000000,VAT|GST|VAT,AU201832048|AU745629873|||,AUSTRALIA,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|20.0|MATCHED|PAYCHARGED||20.000000|0.000000|10.0|10|Y,2023-03-29
PT032923A084,1,VERTEX CZ VAT,COUNTRY CZ INPUT,VTX_CZ_VAT_I_STD,VTX_CZ_802030000,21.000000,21.000000,100.000000,N,100.000000,VAT|VAT|VAT,CZ20180809|CZ20180803|||,CZECH REPUBLIC,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F,RIUS104111|21.0|MATCHED|PAYCHARGED||21.000000|0.000000|21.0|21|Y,2023-03-29
PT032923A083,1,VERTEX AT VAT,COUNTRY AT INPUT,VTX_AT_VAT_I_STD,VTX_AT_800400000,0.000000,0.000000,0.000000,N,N,NONE||,N,AUSTRIA,NO_TAX|NO TAX||||02|18||||F,RIUS104111|0.0|MATCHED|PAYCHARGED||0|0.0|0.0|0|Y,2023-03-29
PT032923A083,1,VERTEX NL VAT,COUNTRY NL INPUT,VTX_NL_VAT_I_STD,VTX_NL_805280000,0.000000,0.000000,0.000000,N,N,NONE||,|DE6352410|||,NETHERLANDS,NO_TAX|NO TAX||||02|16||||F,RIUS104111|0.0|MATCHED|PAYCHARGED||0|0.0|0.0|0|Y,2023-03-29
PT032923A078,1,VERTEX GB VAT,COUNTRY GB INPUT,VTX_GB_VAT_I_STD,VTX_GB_808260000,0.000000,0.000000,0.000000,Y,N,NONE||,N,UNITED KINGDOM,NO_TAX|NO TAX||||21|||||F,RIUS104111|20.0|ZEROCHARGED|ACCRUEALL|PROFILE|0|-20.0|20.0||,2023-03-29
PT032923A077,1,VERTEX GB VAT,COUNTRY GB INPUT,VTX_GB_VAT_I_STD,VTX_GB_808260000,18.000000,20.000000,100.000000,N,100.000000,VAT|VAT|VAT,GB804979985|GB852145872|||,UNITED KINGDOM,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|20.0|UNDERCHARGED|PAYCHARGED|PROFILE|18.000000|-2.000000|20.0|18|Y,2023-03-29
PT032923A080,1,VERTEX DE VAT,COUNTRY DE INPUT,VTX_DE_VAT_I_STD,VTX_DE_802760000,19.000000,19.000000,100.000000,N,50.000000,VAT|VAT|VAT,DE224193841|DE4152630|||,GERMANY,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F,RIUS104111|19.0|MATCHED|PAYCHARGED||19.000000|0.000000|19.0|19|Y,2023-03-29
PT032923A079,1,VERTEX DE VAT,COUNTRY DE REV CHRG INPUT,VTX_DE_VAT_I_REVCHRG,VTX_DE_802760000,19.000000,19.000000,100.000000,N,50.000000,VAT|VAT|VAT,NL814704979B01|DE4152630|||,GERMANY,TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE|Standard Rate|02|04||||F,RIUS104111|19.0|ZEROCHARGED|ACCRUEALL||0|-19.0|19.0||,2023-03-29
PT032923A079,1,VERTEX DE VAT,COUNTRY DE REV CHRG OUTPUT,VTX_DE_VAT_O_REVCHRG,VTX_DE_802760000,-19.000000,-19.000000,100.000000,N,100.000000,VAT|VAT|VAT,NL814704979B01|DE4152630|||,GERMANY,TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE|Standard Rate|02|04||||F,RIUS104111|19.0|ZEROCHARGED|ACCRUEALL||0|-19.0|19.0||,2023-03-29
PT032923A106,1,VERTEX PL VAT,COUNTRY PL INPUT,VTX_PL_VAT_I_REDUCED,VTX_PL_806160000,5.000000,5.000000,100.000000,N,100.000000,VAT|VAT|VAT,PL20180809|PL20180803|||,POLAND,TAXABLE|DEFAULT|Reduced Rate 2|SINGLE_RATE||21|||||F,RIUS104111|5.0|MATCHED|PAYCHARGED||5.000000|0.000000|5.0|5|Y,2023-03-29
PT032923A105,1,VERTEX PL VAT,COUNTRY PL INPUT,VTX_PL_VAT_I_EXEMPT,VTX_PL_806160000,0.000000,0.000000,100.000000,N,100.000000,VAT|VAT|VAT,PL20180809|PL20180803|||,POLAND,EXEMPT|DEFAULT|Exempt|||21|||||T,RIUS104111|0.0|MATCHED|PAYCHARGED||0.000000|0.000000|0.0|0|Y,2023-03-29
PT032923A108,2,VERTEX SK VAT,COUNTRY SK INPUT,VTX_SK_VAT_I_ZERO,VTX_SK_807030000,0.000000,0.000000,100.000000,N,100.000000,VAT|VAT|VAT,SK20180809|SK20180803|||,SLOVAKIA,TAXABLE|DEFAULT|Zero Rate|SINGLE_RATE||21|||||T,RIUS104111|0.0|MATCHED|PAYCHARGED||0.000000|0.000000|0.0|0|Y,2023-03-29
PT032923A108,1,VERTEX SK VAT,COUNTRY SK INPUT,VTX_SK_VAT_I_EXEMPT,VTX_SK_807030000,0.000000,0.000000,100.000000,N,100.000000,VAT|VAT|VAT,SK20180809|SK20180803|||,SLOVAKIA,EXEMPT|DEFAULT|Exempt|||21|||||T,RIUS104111|0.0|MATCHED|PAYCHARGED||0.000000|0.000000|0.0|0|Y,2023-03-29
PT032923A107,1,VERTEX PL VAT,COUNTRY PL INPUT,VTX_PL_VAT_I_REDUCED,VTX_PL_806160000,8.000000,5.000000,100.000000,N,100.000000,VAT|VAT|VAT,PL20180809|PL20180803|||,POLAND,TAXABLE|DEFAULT|Reduced Rate 2|SINGLE_RATE||21|||||F,RIUS104111|5.0|OVERCHARGED|PAYCHARGED|PROFILE|8.000000|3.000000|5.0|8|Y,2023-03-29
PT032923A102,1,VERTEX IE VAT,COUNTRY IE INPUT,VTX_IE_VAT_I_REDUCED,VTX_IE_803720000,13.500000,13.500000,100.000000,N,100.000000,VAT|VAT|VAT,IE20180809|IE20180803|||,IRELAND,TAXABLE|DEFAULT|Reduced Rate 1|SINGLE_RATE||21|||||T,RIUS104111|13.5|MATCHED|PAYCHARGED||13.500000|0.000000|13.5|13.5|Y,2023-03-29
PT032923A101,1,VERTEX IE VAT,COUNTRY IE INPUT,VTX_IE_VAT_I_REDUCED,VTX_IE_803720000,9.000000,9.000000,100.000000,N,100.000000,VAT|VAT|VAT,IE20180809|IE20180803|||,IRELAND,TAXABLE|DEFAULT|Reduced Rate 2|SINGLE_RATE||21|||||F,RIUS104111|9.0|MATCHED|PAYCHARGED||9.000000|0.000000|9.0|9|Y,2023-03-29
PT032923A104,1,VERTEX MX VAT,COUNTRY MX INPUT,VTX_MX_VAT_I_ZERO,VTX_MX_804840000,0.000000,0.000000,100.000000,N,100.000000,VAT|VAT|VAT,MX20180809|MX20180803|||,MEXICO,TAXABLE|DEFAULT|Zero Rate|SINGLE_RATE||21|||||F,RIUS104111|0.0|MATCHED|PAYCHARGED||0.000000|0.000000|0.0|0|Y,2023-03-29
PT032923A103,1,VERTEX MX VAT,COUNTRY MX INPUT,VTX_MX_VAT_I_EXEMPT,VTX_MX_804840000,0.000000,0.000000,100.000000,N,100.000000,VAT|VAT|VAT,MX20180809|MX20180803|||,MEXICO,EXEMPT|DEFAULT|Exempt|||21|||||F,RIUS104111|0.0|MATCHED|PAYCHARGED||0.000000|0.000000|0.0|0|Y,2023-03-29
PT032923A098,1,VERTEX HU VAT,COUNTRY HU INPUT,VTX_HU_VAT_I_EXEMPT,VTX_HU_803480000,0.000000,0.000000,100.000000,N,100.000000,VAT|VAT|VAT,HU20180809|HU20180803|||,HUNGARY,EXEMPT|DEFAULT|Exempt|||21|||||T,RIUS104111|0.0|MATCHED|PAYCHARGED||0.000000|0.000000|0.0|0|Y,2023-03-29
PT032923A097,1,VERTEX HU VAT,COUNTRY HU INPUT,VTX_HU_VAT_I_REDUCED,VTX_HU_803480000,18.000000,5.000000,100.000000,N,100.000000,VAT|VAT|VAT,HU20180809|HU20180803|||,HUNGARY,TAXABLE|DEFAULT|Reduced Rate 2|SINGLE_RATE||21|||||T,RIUS104111|5.0|OVERCHARGED|PAYCHARGED|PROFILE|18.000000|13.000000|5.0|18|Y,2023-03-29
PT032923A100,1,VERTEX IE VAT,COUNTRY IE INPUT,VTX_IE_VAT_I_ZERO,VTX_IE_803720000,0.000000,0.000000,100.000000,N,100.000000,VAT|VAT|VAT,IE20180809|IE20180803|||,IRELAND,TAXABLE|DEFAULT|Zero Rate|SINGLE_RATE||21|||||F,RIUS104111|0.0|MATCHED|PAYCHARGED||0.000000|0.000000|0.0|0|Y,2023-03-29
PT032923A099,1,VERTEX IE VAT,COUNTRY IE INPUT,VTX_IE_VAT_I_EXEMPT,VTX_IE_803720000,0.000000,0.000000,100.000000,N,100.000000,VAT|VAT|VAT,IE20180809|IE20180803|||,IRELAND,EXEMPT|DEFAULT|Exempt|||21|||||T,RIUS104111|0.0|MATCHED|PAYCHARGED||0.000000|0.000000|0.0|0|Y,2023-03-29
PT032923A094,1,VERTEX CZ VAT,COUNTRY CZ INPUT,VTX_CZ_VAT_I_REDUCED,VTX_CZ_802030000,10.000000,10.000000,100.000000,N,100.000000,VAT|VAT|VAT,CZ20180809|CZ20180803|||,CZECH REPUBLIC,TAXABLE|DEFAULT|Reduced Rate 2|SINGLE_RATE||21|||||F,RIUS104111|10.0|MATCHED|PAYCHARGED||10.000000|0.000000|10.0|10|Y,2023-03-29
PT032923A093,1,VERTEX CZ VAT,COUNTRY CZ INPUT,VTX_CZ_VAT_I_REDUCED,VTX_CZ_802030000,15.000000,15.000000,100.000000,N,100.000000,VAT|VAT|VAT,CZ20180809|CZ20180803|||,CZECH REPUBLIC,TAXABLE|DEFAULT|Reduced Rate 1|SINGLE_RATE||21|||||F,RIUS104111|15.0|MATCHED|PAYCHARGED||15.000000|0.000000|15.0|15|Y,2023-03-29
PT032923A096,1,VERTEX HU VAT,COUNTRY HU INPUT,VTX_HU_VAT_I_REDUCED,VTX_HU_803480000,5.000000,5.000000,100.000000,N,100.000000,VAT|VAT|VAT,HU20180809|HU20180803|||,HUNGARY,TAXABLE|DEFAULT|Reduced Rate 2|SINGLE_RATE||21|||||F,RIUS104111|5.0|MATCHED|PAYCHARGED||5.000000|0.000000|5.0|5|Y,2023-03-29
PT032923A095,1,VERTEX CZ VAT,COUNTRY CZ INPUT,VTX_CZ_VAT_I_EXEMPT,VTX_CZ_802030000,0.000000,0.000000,100.000000,N,100.000000,VAT|VAT|VAT,CZ20180809|CZ20180803|||,CZECH REPUBLIC,EXEMPT|DEFAULT|Exempt|||21|||||T,RIUS104111|0.0|MATCHED|PAYCHARGED||0.000000|0.000000|0.0|0|Y,2023-03-29
PT032923A117,1,VERTEX NO VAT,COUNTRY NO INPUT,VTX_NO_VAT_I_STD,VTX_NO_805780000,25.000000,25.000000,100.000000,N,100.000000,VAT|VAT|VAT,NO20180809|NO20180803|||,NORWAY,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F,RIUS104111|52.0|MATCHED|PAYCHARGED||52.000000|0.000000|25.0|25|Y,2023-03-29
PT032923A114,1,VERTEX TR VAT,COUNTRY TR INPUT,VTX_TR_VAT_I_ZERO,VTX_TR_807920000,0.000000,0.000000,100.000000,N,100.000000,VAT|VAT|VAT,TR20180809|TR20180803|||,TURKEY,TAXABLE|DEFAULT|Zero Rate|SINGLE_RATE||21|||||F,RIUS104111|0.0|MATCHED|PAYCHARGED||0.000000|0.000000|0.0|0|Y,2023-03-29
PT032923A113,1,VERTEX TR VAT,COUNTRY TR INPUT,VTX_TR_VAT_I_ZERO,VTX_TR_807920000,0.000000,0.000000,100.000000,N,100.000000,VAT|VAT|VAT,TR20180809|TR20180803|||,TURKEY,TAXABLE|DEFAULT|Zero Rate|SINGLE_RATE||21|||||F,RIUS104111|0.0|MATCHED|PAYCHARGED||0.000000|0.000000|0.0|0|Y,2023-03-29
PT032923A116,3,VERTEX BE VAT,COUNTRY BE INPUT,VTX_BE_VAT_I_EXEMPT,VTX_BE_800560000,0.000000,0.000000,100.000000,N,100.000000,VAT|VAT|VAT,BE20180809|BE20180803|||,BELGIUM,EXEMPT|DEFAULT|Exempt|||21|||||T,RIUS104111|33.0|MATCHED|PAYCHARGED||33.000000|0.000000|0.0|0|Y,2023-03-29
PT032923A116,1,VERTEX BE VAT,COUNTRY BE INPUT,VTX_BE_VAT_I_STD,VTX_BE_800560000,21.000000,21.000000,100.000000,N,100.000000,VAT|VAT|VAT,BE20180809|BE20180803|||,BELGIUM,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F,RIUS104111|33.0|MATCHED|PAYCHARGED||33.000000|0.000000|21.0|21|Y,2023-03-29
PT032923A116,2,VERTEX BE VAT,COUNTRY BE INPUT,VTX_BE_VAT_I_REDUCED,VTX_BE_800560000,12.000000,12.000000,100.000000,N,100.000000,VAT|VAT|VAT,BE20180809|BE20180803|||,BELGIUM,TAXABLE|DEFAULT|Reduced Rate 1|SINGLE_RATE||21|||||T,RIUS104111|33.0|MATCHED|PAYCHARGED||33.000000|0.000000|12.0|12|Y,2023-03-29
PT032923A115,1,VERTEX ZA VAT,COUNTRY ZA INPUT,VTX_ZA_VAT_I_EXEMPT,VTX_ZA_807100000,0.000000,0.000000,100.000000,N,100.000000,VAT|VAT|VAT,ZA20180809|ZA20180803|||,SOUTH AFRICA,EXEMPT|DEFAULT|Exempt|||21|||||T,RIUS104111|0.0|MATCHED|PAYCHARGED||0.000000|0.000000|0.0|0|Y,2023-03-29
PT032923A110,2,VERTEX SE VAT,COUNTRY SE INPUT,VTX_SE_VAT_I_ZERO,VTX_SE_807520000,0.000000,0.000000,100.000000,N,100.000000,VAT|VAT|VAT,SE20180809|SE20180803|||,SWEDEN,TAXABLE|DEFAULT|Zero Rate|SINGLE_RATE||21|||||T,RIUS104111|0.0|MATCHED|PAYCHARGED||0.000000|0.000000|0.0|0|Y,2023-03-29
PT032923A110,1,VERTEX SE VAT,COUNTRY SE INPUT,VTX_SE_VAT_I_EXEMPT,VTX_SE_807520000,0.000000,0.000000,100.000000,N,100.000000,VAT|VAT|VAT,SE20180809|SE20180803|||,SWEDEN,EXEMPT|DEFAULT|Exempt|||21|||||T,RIUS104111|0.0|MATCHED|PAYCHARGED||0.000000|0.000000|0.0|0|Y,2023-03-29
PT032923A109,1,VERTEX SK VAT,COUNTRY SK INPUT,VTX_SK_VAT_I_REDUCED,VTX_SK_807030000,10.000000,10.000000,100.000000,N,100.000000,VAT|VAT|VAT,SK20180809|SK20180803|||,SLOVAKIA,TAXABLE|DEFAULT|Reduced Rate 1|SINGLE_RATE||21|||||F,RIUS104111|10.0|MATCHED|PAYCHARGED||10.000000|0.000000|10.0|10|Y,2023-03-29
PT032923A112,1,VERTEX SE VAT,COUNTRY SE INPUT,VTX_SE_VAT_I_REDUCED,VTX_SE_807520000,12.000000,12.000000,100.000000,N,100.000000,VAT|VAT|VAT,SE20180809|SE20180803|||,SWEDEN,TAXABLE|DEFAULT|Reduced Rate 1|SINGLE_RATE||21|||||T,RIUS104111|12.0|MATCHED|PAYCHARGED||12.000000|0.000000|12.0|12|Y,2023-03-29
PT032923A111,1,VERTEX SE VAT,COUNTRY SE INPUT,VTX_SE_VAT_I_REDUCED,VTX_SE_807520000,6.000000,6.000000,100.000000,N,100.000000,VAT|VAT|VAT,SE20180809|SE20180803|||,SWEDEN,TAXABLE|DEFAULT|Reduced Rate 2|SINGLE_RATE||21|||||F,RIUS104111|6.0|MATCHED|PAYCHARGED||6.000000|0.000000|6.0|6|Y,2023-03-29
PT032923A122,3,VERTEX HR VAT,COUNTRY HR INPUT,VTX_HR_VAT_I_REDUCED,VTX_HR_801910000,5.000000,5.000000,100.000000,N,100.000000,VAT|VAT|VAT,HR20180809|HR20180803|||,CROATIA,TAXABLE|DEFAULT|Reduced Rate 2|SINGLE_RATE||21|||||F,RIUS104111|43.0|MATCHED|PAYCHARGED||43.000000|0.000000|5.0|5|Y,2023-03-29
PT032923A122,2,VERTEX HR VAT,COUNTRY HR INPUT,VTX_HR_VAT_I_REDUCED,VTX_HR_801910000,13.000000,13.000000,100.000000,N,100.000000,VAT|VAT|VAT,HR20180809|HR20180803|||,CROATIA,TAXABLE|DEFAULT|Reduced Rate 1|SINGLE_RATE||21|||||F,RIUS104111|43.0|MATCHED|PAYCHARGED||43.000000|0.000000|13.0|13|Y,2023-03-29
PT032923A122,4,VERTEX HR VAT,COUNTRY HR INPUT,VTX_HR_VAT_I_OUTOFSCOPE,VTX_HR_801910000,0.000000,0.000000,100.000000,N,100.000000,VAT|VAT|VAT,HR20180809|HR20180803|||,CROATIA,NONTAXABLE|DEFAULT|Outside the Scope|||21|||||F,RIUS104111|43.0|MATCHED|PAYCHARGED||43.000000|0.000000|0.0|0|Y,2023-03-29
PT032923A122,1,VERTEX HR VAT,COUNTRY HR INPUT,VTX_HR_VAT_I_STD,VTX_HR_801910000,25.000000,25.000000,100.000000,N,100.000000,VAT|VAT|VAT,HR20180809|HR20180803|||,CROATIA,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F,RIUS104111|43.0|MATCHED|PAYCHARGED||43.000000|0.000000|25.0|25|Y,2023-03-29
PT032923A122,5,VERTEX HR VAT,COUNTRY HR INPUT,VTX_HR_VAT_I_EXEMPT,VTX_HR_801910000,0.000000,0.000000,100.000000,N,100.000000,VAT|VAT|VAT,HR20180809|HR20180803|||,CROATIA,EXEMPT|DEFAULT|Exempt|||21|||||T,RIUS104111|43.0|MATCHED|PAYCHARGED||43.000000|0.000000|0.0|0|Y,2023-03-29
PT032923A121,1,VERTEX BG VAT,COUNTRY BG INPUT,VTX_BG_VAT_I_STD,VTX_BG_801000000,20.000000,20.000000,100.000000,N,100.000000,VAT|VAT|VAT,BG20181001|BG20180803|||,BULGARIA,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F,RIUS104111|29.0|MATCHED|PAYCHARGED||29.000000|0.000000|20.0|20|Y,2023-03-29
PT032923A121,4,VERTEX BG VAT,COUNTRY BG INPUT,VTX_BG_VAT_I_REDUCED,VTX_BG_801000000,9.000000,9.000000,100.000000,N,100.000000,VAT|VAT|VAT,BG20181001|BG20180803|||,BULGARIA,TAXABLE|DEFAULT|Reduced Rate 1|SINGLE_RATE||21|||||T,RIUS104111|29.0|MATCHED|PAYCHARGED||29.000000|0.000000|9.0|9|Y,2023-03-29
PT032923A121,2,VERTEX BG VAT,COUNTRY BG INPUT,VTX_BG_VAT_I_OUTOFSCOPE,VTX_BG_801000000,0.000000,0.000000,100.000000,N,100.000000,VAT|VAT|VAT,BG20181001|BG20180803|||,BULGARIA,NONTAXABLE|DEFAULT|Outside the Scope|||21|||||F,RIUS104111|29.0|MATCHED|PAYCHARGED||29.000000|0.000000|0.0|0|Y,2023-03-29
PT032923A121,3,VERTEX BG VAT,COUNTRY BG INPUT,VTX_BG_VAT_I_EXEMPT,VTX_BG_801000000,0.000000,0.000000,100.000000,N,100.000000,VAT|VAT|VAT,BG20181001|BG20180803|||,BULGARIA,EXEMPT|DEFAULT|Exempt|||21|||||T,RIUS104111|29.0|MATCHED|PAYCHARGED||29.000000|0.000000|0.0|0|Y,2023-03-29
PT032923A121,5,VERTEX BG VAT,COUNTRY BG INPUT,VTX_BG_VAT_I_ZERO,VTX_BG_801000000,0.000000,0.000000,100.000000,N,100.000000,VAT|VAT|VAT,BG20181001|BG20180803|||,BULGARIA,TAXABLE|DEFAULT|Zero Rate|SINGLE_RATE||21|||||T,RIUS104111|29.0|MATCHED|PAYCHARGED||29.000000|0.000000|0.0|0|Y,2023-03-29
PT032923A124,3,VERTEX DK VAT,COUNTRY DK INPUT,VTX_DK_VAT_I_EXEMPT,VTX_DK_802080000,0.000000,0.000000,100.000000,N,100.000000,VAT|VAT|VAT,DK20180809|DK20180803|||,DENMARK,EXEMPT|DEFAULT|Exempt|||21|||||T,RIUS104111|25.0|MATCHED|PAYCHARGED||25.000000|0.000000|0.0|0|Y,2023-03-29
PT032923A124,4,VERTEX DK VAT,COUNTRY DK INPUT,VTX_DK_VAT_I_ZERO,VTX_DK_802080000,0.000000,0.000000,100.000000,N,100.000000,VAT|VAT|VAT,DK20180809|DK20180803|||,DENMARK,TAXABLE|DEFAULT|Zero Rate|SINGLE_RATE||21|||||F,RIUS104111|25.0|MATCHED|PAYCHARGED||25.000000|0.000000|0.0|0|Y,2023-03-29
PT032923A124,2,VERTEX DK VAT,COUNTRY DK INPUT,VTX_DK_VAT_I_OUTOFSCOPE,VTX_DK_802080000,0.000000,0.000000,100.000000,N,100.000000,VAT|VAT|VAT,DK20180809|DK20180803|||,DENMARK,NONTAXABLE|DEFAULT|Outside the Scope|||21|||||F,RIUS104111|25.0|MATCHED|PAYCHARGED||25.000000|0.000000|0.0|0|Y,2023-03-29
PT032923A124,1,VERTEX DK VAT,COUNTRY DK INPUT,VTX_DK_VAT_I_STD,VTX_DK_802080000,25.000000,25.000000,100.000000,N,100.000000,VAT|VAT|VAT,DK20180809|DK20180803|||,DENMARK,TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F,RIUS104111|25.0|MATCHED|PAYCHARGED||25.000000|0.000000|25.0|25|Y,2023-03-29
PT032923A123,5,VERTEX CY VAT,COUNTRY CY INPUT,VTX_CY_VAT_I_ZERO,VTX_CY_801960000,0.000000,0.000000,100.000000,N,100.000000,VAT|VAT|VAT,CY20181001|CY20180803|||,CYPRUS,TAXABLE|DEFAULT|Zero Rate|SINGLE_RATE||21|||||T,RIUS104111|33.0|MATCHED|PAYCHARGED||33.000000|0.000000|0.0|0|Y,2023-03-29
PT032923A123,4,VERTEX CY VAT,COUNTRY CY INPUT,VTX_CY_VAT_I_EXEMPT,VTX_CY_801960000,0.000000,0.000000,100.000000,N,100.000000,VAT|VAT|VAT,CY20181001|CY20180803|||,CYPRUS,EXEMPT|DEFAULT|Exempt|||21|||||T,RIUS104111|33.0|MATCHED|PAYCHARGED||33.000000|0.000000|0.0|0|Y,2023-03-29
PT032923A123,3,VERTEX CY VAT,COUNTRY CY INPUT,VTX_CY_VAT_I_REDUCED,VTX_CY_801960000,5.000000,5.000000,100.000000,N,100.000000,VAT|VAT|VAT,CY20181001|CY20180803|||,CYPRUS,TAXABLE|DEFAULT|Reduced Rate 2|SINGLE_RATE||21|||||F,RIUS104111|33.0|MATCHED|PAYCHARGED||33.000000|0.000000|5.0|5|Y,2023-03-29
