TRX_NUMBER,LINE_NUMBER,TAX_REGIME_CODE,TAX,TAX_RATE_CODE,TAX_JURISDICTION_CODE,TAX_AMT,TAX_RATE,TAXABLE_AMT,SELF_ASSESSED_FLAG,PROVIDER_REC_RATE,ATTRIBUTE11,ATTRIBUTE12,ATTRIBUTE13,ATTRIBUTE14,ATTRIBUTE15
IF100421A128,457,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,12,12,100,N,100,VAT|VAT|VAT,LV20181001|LV20180803|||,LATVIA,"TAXABLE|DEFAULT|Reduced Rate 1|SINGLE_RATE||21|||||F",321|33.0|MATCHED|PAYCHARGED||33.000000|0.000000|12.0|12|Y
IF100421A128,458,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,100,N,100,VAT|VAT|VAT,LV20181001|LV20180803|||,LATVIA,"NONTAXABLE|DEFAULT|Outside the Scope|||21|||||F",321|33.0|MATCHED|PAYCHARGED||33.000000|0.000000|0.0|0|Y
IF100421A128,459,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,100,N,100,VAT|VAT|VAT,LV20181001|LV20180803|||,LATVIA,EXEMPT|DEFAULT|Exempt|||21|||||T,321|33.0|MATCHED|PAYCHARGED||33.000000|0.000000|0.0|0|Y
IF100421A129,461,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,21,21,100,N,100,VAT|VAT|VAT,LT20181001|LT20180803|||,LITHUANIA,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",321|31.0|MATCHED|PAYCHARGED||31.000000|0.000000|21.0|21|Y
IF100421A129,462,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,5,5,100,N,100,VAT|VAT|VAT,LT20181001|LT20180803|||,LITHUANIA,"TAXABLE|DEFAULT|Reduced Rate 2|SINGLE_RATE||21|||||F",321|31.0|MATCHED|PAYCHARGED||31.000000|0.000000|5.0|5|Y
IF100421A129,463,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,100,N,100,VAT|VAT|VAT,LT20181001|LT20180803|||,LITHUANIA,"NONTAXABLE|DEFAULT|Outside the Scope|||21|||||F",321|31.0|MATCHED|PAYCHARGED||31.000000|0.000000|0.0|0|Y
IF100421A129,464,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,100,N,100,VAT|VAT|VAT,LT20181001|LT20180803|||,LITHUANIA,EXEMPT|DEFAULT|Exempt|||21|||||T,321|31.0|MATCHED|PAYCHARGED||31.000000|0.000000|0.0|0|Y
IF100421A129,465,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,5,5,100,N,100,VAT|VAT|VAT,LT20181001|LT20180803|||,LITHUANIA,"TAXABLE|DEFAULT|Reduced Rate 2|SINGLE_RATE||21|||||F",321|31.0|MATCHED|PAYCHARGED||31.000000|0.000000|5.0|5|Y
IF100421A129,466,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,100,N,100,VAT|VAT|VAT,LT20181001|LT20180803|||,LITHUANIA,"TAXABLE|DEFAULT|Zero Rate|SINGLE_RATE||21|||||T",321|31.0|MATCHED|PAYCHARGED||31.000000|0.000000|0.0|0|Y
IF100421A130,468,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,17,17,100,N,100,VAT|VAT|VAT,LU20181001|LU20180803|||,LUXEMBOURG,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",321|42.0|MATCHED|PAYCHARGED||42.000000|0.000000|17.0|17|Y
IF100421A130,469,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,14,14,100,N,100,VAT|VAT|VAT,LU20181001|LU20180803|||,LUXEMBOURG,"TAXABLE|DEFAULT|Reduced Rate 1|SINGLE_RATE||21|||||F",321|42.0|MATCHED|PAYCHARGED||42.000000|0.000000|14.0|14|Y
IF100421A024,47,"VERTEX GB VAT","COUNTRY GB INPUT",VTX_GB_VAT_I_STD,VTX_GB_808260000,20,20,100,N,100,VAT|VAT|VAT,GB805979881|GB6352410|||,"UNITED KINGDOM","TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F",321|20.0|MATCHED|PAYCHARGED||20.000000|0.000000|20.0|20|Y
IF100421A130,470,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,8,8,100,N,100,VAT|VAT|VAT,LU20181001|LU20180803|||,LUXEMBOURG,"TAXABLE|DEFAULT|Reduced Rate 3|SINGLE_RATE||21|||||F",321|42.0|MATCHED|PAYCHARGED||42.000000|0.000000|8.0|8|Y
IF100421A130,471,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,3,3,100,N,100,VAT|VAT|VAT,LU20181001|LU20180803|||,LUXEMBOURG,"TAXABLE|DEFAULT|Reduced Rate 4|SINGLE_RATE||21|||||F",321|42.0|MATCHED|PAYCHARGED||42.000000|0.000000|3.0|3|Y
IF100421A130,472,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,100,N,100,VAT|VAT|VAT,LU20181001|LU20180803|||,LUXEMBOURG,"NONTAXABLE|DEFAULT|Outside the Scope|||21|||||F",321|42.0|MATCHED|PAYCHARGED||42.000000|0.000000|0.0|0|Y
IF100421A130,473,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,100,N,100,VAT|VAT|VAT,LU20181001|LU20180803|||,LUXEMBOURG,EXEMPT|DEFAULT|Exempt|||21|||||T,321|42.0|MATCHED|PAYCHARGED||42.000000|0.000000|0.0|0|Y
IF100421A130,474,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,100,N,100,VAT|VAT|VAT,LU20181001|LU20180803|||,LUXEMBOURG,"TAXABLE|DEFAULT|Zero Rate|SINGLE_RATE||21|||||T",321|42.0|MATCHED|PAYCHARGED||42.000000|0.000000|0.0|0|Y
IF100421A131,476,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,18,18,100,N,100,VAT|VAT|VAT,MT20181001|MT20180803|||,MALTA,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",321|30.0|MATCHED|PAYCHARGED||30.000000|0.000000|18.0|18|Y
IF100421A131,477,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,5,5,100,N,100,VAT|VAT|VAT,MT20181001|MT20180803|||,MALTA,"TAXABLE|DEFAULT|Reduced Rate 2|SINGLE_RATE||21|||||F",321|30.0|MATCHED|PAYCHARGED||30.000000|0.000000|5.0|5|Y
IF100421A131,478,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,7,7,100,N,100,VAT|VAT|VAT,MT20181001|MT20180803|||,MALTA,"TAXABLE|DEFAULT|Reduced Rate 1|SINGLE_RATE||21|||||T",321|30.0|MATCHED|PAYCHARGED||30.000000|0.000000|7.0|7|Y
IF100421A131,479,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,100,N,100,VAT|VAT|VAT,MT20181001|MT20180803|||,MALTA,"NONTAXABLE|DEFAULT|Outside the Scope|||21|||||F",321|30.0|MATCHED|PAYCHARGED||30.000000|0.000000|0.0|0|Y
IF100421A131,480,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,100,N,100,VAT|VAT|VAT,MT20181001|MT20180803|||,MALTA,"TAXABLE|DEFAULT|Zero Rate|SINGLE_RATE||21|||||F",321|30.0|MATCHED|PAYCHARGED||30.000000|0.000000|0.0|0|Y
IF100421A131,481,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,100,N,100,VAT|VAT|VAT,MT20181001|MT20180803|||,MALTA,EXEMPT|DEFAULT|Exempt|||21|||||T,321|30.0|MATCHED|PAYCHARGED||30.000000|0.000000|0.0|0|Y
IF100421A132,483,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,19,19,100,N,100,VAT|VAT|VAT,RO20180809|RO20180803|||,ROMANIA,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",321|33.0|MATCHED|PAYCHARGED||33.000000|0.000000|19.0|19|Y
IF100421A132,484,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,9,9,100,N,100,VAT|VAT|VAT,RO20180809|RO20180803|||,ROMANIA,"TAXABLE|DEFAULT|Reduced Rate 1|SINGLE_RATE||21|||||F",321|33.0|MATCHED|PAYCHARGED||33.000000|0.000000|9.0|9|Y
IF100421A132,485,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,5,5,100,N,100,VAT|VAT|VAT,RO20180809|RO20180803|||,ROMANIA,"TAXABLE|DEFAULT|Reduced Rate 2|SINGLE_RATE||21|||||F",321|33.0|MATCHED|PAYCHARGED||33.000000|0.000000|5.0|5|Y
IF100421A132,486,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,100,N,100,VAT|VAT|VAT,RO20180809|RO20180803|||,ROMANIA,"NONTAXABLE|DEFAULT|Outside the Scope|||21|||||F",321|33.0|MATCHED|PAYCHARGED||33.000000|0.000000|0.0|0|Y
IF100421A132,487,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,100,N,100,VAT|VAT|VAT,RO20180809|RO20180803|||,ROMANIA,EXEMPT|DEFAULT|Exempt|||21|||||T,321|33.0|MATCHED|PAYCHARGED||33.000000|0.000000|0.0|0|Y
IF100421A132,488,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,100,N,100,VAT|VAT|VAT,RO20180809|RO20180803|||,ROMANIA,"TAXABLE|DEFAULT|Zero Rate|SINGLE_RATE||21|||||T",321|33.0|MATCHED|PAYCHARGED||33.000000|0.000000|0.0|0|Y
IF100421A025,49,"VERTEX NL VAT","COUNTRY NL INPUT",VTX_NL_VAT_I_STD,VTX_NL_805280000,21,21,100,N,100,VAT|VAT|VAT,NL814704979B01|AT4152630|||,NETHERLANDS,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F",321|21.0|MATCHED|PAYCHARGED||21.000000|0.000000|21.0|21|Y
IF100421A133,490,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,22,22,100,N,100,VAT|VAT|VAT,SI20181001|SI20180803|||,SLOVENIA,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",321|31.5|MATCHED|PAYCHARGED||31.500000|0.000000|22.0|22|Y
IF100421A133,491,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,9.5,9.5,100,N,100,VAT|VAT|VAT,SI20181001|SI20180803|||,SLOVENIA,"TAXABLE|DEFAULT|Reduced Rate 1|SINGLE_RATE||21|||||F",321|31.5|MATCHED|PAYCHARGED||31.500000|0.000000|9.5|9.5|Y
IF100421A133,492,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,100,N,100,VAT|VAT|VAT,SI20181001|SI20180803|||,SLOVENIA,"NONTAXABLE|DEFAULT|Outside the Scope|||21|||||F",321|31.5|MATCHED|PAYCHARGED||31.500000|0.000000|0.0|0|Y
IF100421A133,493,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,100,N,100,VAT|VAT|VAT,SI20181001|SI20180803|||,SLOVENIA,EXEMPT|DEFAULT|Exempt|||21|||||T,321|31.5|MATCHED|PAYCHARGED||31.500000|0.000000|0.0|0|Y
IF100421A133,494,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,100,N,100,VAT|VAT|VAT,SI20181001|SI20180803|||,SLOVENIA,"TAXABLE|DEFAULT|Zero Rate|SINGLE_RATE||21|||||T",321|31.5|MATCHED|PAYCHARGED||31.500000|0.000000|0.0|0|Y
IF100421A134,496,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,-20,-20,100,N,100,VAT|VAT|VAT,DE20181001|BG20180803|||,BULGARIA,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|20.0|ZEROCHARGED|ACCRUEALL||0.000000|-20.000000|20.0||
IF100421A134,496,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,20,20,100,N,100,VAT|VAT|VAT,DE20181001|BG20180803|||,BULGARIA,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|20.0|ZEROCHARGED|ACCRUEALL||0.000000|-20.000000|20.0||
IF100421A135,497,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,-25,-25,100,N,100,VAT|VAT|VAT,DE20181001|HR20180803|||,CROATIA,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|25.0|ZEROCHARGED|ACCRUEALL||0.000000|-25.000000|25.0||
IF100421A135,497,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,25,25,100,N,100,VAT|VAT|VAT,DE20181001|HR20180803|||,CROATIA,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|25.0|ZEROCHARGED|ACCRUEALL||0.000000|-25.000000|25.0||
IF100421A136,498,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,-19,-19,100,N,100,VAT|VAT|VAT,DE20181001|CY20180803|||,CYPRUS,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|19.0|ZEROCHARGED|ACCRUEALL||0.000000|-19.000000|19.0||
IF100421A136,498,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,19,19,100,N,100,VAT|VAT|VAT,DE20181001|CY20180803|||,CYPRUS,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|19.0|ZEROCHARGED|ACCRUEALL||0.000000|-19.000000|19.0||
IF100421A137,499,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,-25,-25,100,N,100,VAT|VAT|VAT,DE20181001|DK20180803|||,DENMARK,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|25.0|ZEROCHARGED|ACCRUEALL||0.000000|-25.000000|25.0||
IF100421A137,499,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,25,25,100,N,100,VAT|VAT|VAT,DE20181001|DK20180803|||,DENMARK,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|25.0|ZEROCHARGED|ACCRUEALL||0.000000|-25.000000|25.0||
IF100421A003,5,"VERTEX AT VAT","CITY AT INPUT",VTX_AT_VAT_TI_STD,VTX_AT_CI_800400002,19,19,100,N,100,VAT|VAT|VAT,ATU43626563|DE6352410|||,JUNGHOLZ,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F",321|19.0|MATCHED|PAYCHARGED||19.000000|0.000000|19.0|19|Y
IF100421A003,5,"VERTEX AT VAT","COUNTRY AT INPUT",VTX_AT_VAT_I_OUTOFSCOPE,VTX_AT_800400000,0,0,100,N,100,VAT|VAT|VAT,ATU43626563|DE6352410|||,AUSTRIA,"NONTAXABLE|DEFAULT|Outside the Scope||Outside the Scope|21|||||F",321|19.0|MATCHED|PAYCHARGED||19.000000|0.000000|19.0|19|Y
IF100421A138,500,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,-20,-20,100,N,100,VAT|VAT|VAT,DE20181001|EE20180803|||,ESTONIA,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|20.0|ZEROCHARGED|ACCRUEALL||0.000000|-20.000000|20.0||
IF100421A138,500,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,20,20,100,N,100,VAT|VAT|VAT,DE20181001|EE20180803|||,ESTONIA,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|20.0|ZEROCHARGED|ACCRUEALL||0.000000|-20.000000|20.0||
IF100421A139,501,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,-24,-24,100,N,100,VAT|VAT|VAT,DE20181001|FI20180803|||,FINLAND,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|24.0|ZEROCHARGED|ACCRUEALL||0.000000|-24.000000|24.0||
IF100421A139,501,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,24,24,100,N,100,VAT|VAT|VAT,DE20181001|FI20180803|||,FINLAND,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|24.0|ZEROCHARGED|ACCRUEALL||0.000000|-24.000000|24.0||
IF100421A140,502,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,-24,-24,100,N,100,VAT|VAT|VAT,DE20181001|GR20180803|||,GREECE,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|24.0|ZEROCHARGED|ACCRUEALL||0.000000|-24.000000|24.0||
IF100421A140,502,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,24,24,100,N,100,VAT|VAT|VAT,DE20181001|GR20180803|||,GREECE,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|24.0|ZEROCHARGED|ACCRUEALL||0.000000|-24.000000|24.0||
IF100421A141,503,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,-21,-21,100,N,100,VAT|VAT|VAT,DE20181001|LV20180803|||,LATVIA,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|21.0|ZEROCHARGED|ACCRUEALL||0.000000|-21.000000|21.0||
IF100421A141,503,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,21,21,100,N,100,VAT|VAT|VAT,DE20181001|LV20180803|||,LATVIA,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|21.0|ZEROCHARGED|ACCRUEALL||0.000000|-21.000000|21.0||
IF100421A142,504,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,-21,-21,100,N,100,VAT|VAT|VAT,DE20181001|LT20180803|||,LITHUANIA,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|21.0|ZEROCHARGED|ACCRUEALL||0.000000|-21.000000|21.0||
IF100421A142,504,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,21,21,100,N,100,VAT|VAT|VAT,DE20181001|LT20180803|||,LITHUANIA,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|21.0|ZEROCHARGED|ACCRUEALL||0.000000|-21.000000|21.0||
IF100421A143,505,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,-17,-17,100,N,100,VAT|VAT|VAT,DE20181001|LU20180803|||,LUXEMBOURG,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|17.0|ZEROCHARGED|ACCRUEALL||0.000000|-17.000000|17.0||
IF100421A143,505,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,17,17,100,N,100,VAT|VAT|VAT,DE20181001|LU20180803|||,LUXEMBOURG,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|17.0|ZEROCHARGED|ACCRUEALL||0.000000|-17.000000|17.0||
IF100421A144,506,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,-18,-18,100,N,100,VAT|VAT|VAT,DE20181001|MT20180803|||,MALTA,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|18.0|ZEROCHARGED|ACCRUEALL||0.000000|-18.000000|18.0||
IF100421A144,506,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,18,18,100,N,100,VAT|VAT|VAT,DE20181001|MT20180803|||,MALTA,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|18.0|ZEROCHARGED|ACCRUEALL||0.000000|-18.000000|18.0||
IF100421A145,507,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,-19,-19,100,N,100,VAT|VAT|VAT,DE20181001|RO20180803|||,ROMANIA,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|19.0|ZEROCHARGED|ACCRUEALL||0.000000|-19.000000|19.0||
IF100421A145,507,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,19,19,100,N,100,VAT|VAT|VAT,DE20181001|RO20180803|||,ROMANIA,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|19.0|ZEROCHARGED|ACCRUEALL||0.000000|-19.000000|19.0||
IF100421A146,508,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,-22,-22,100,N,100,VAT|VAT|VAT,DE20181001|SI20180803|||,SLOVENIA,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|22.0|ZEROCHARGED|ACCRUEALL||0.000000|-22.000000|22.0||
IF100421A146,508,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,22,22,100,N,100,VAT|VAT|VAT,DE20181001|SI20180803|||,SLOVENIA,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|22.0|ZEROCHARGED|ACCRUEALL||0.000000|-22.000000|22.0||
IF100421A147,509,"VERTEX PT VAT","COUNTRY PT REV CHRG INPUT",VTX_PT_VAT_I_REVCHRG,VTX_PT_806200000,23,23,100,N,100,VAT|VAT|VAT,DE20181001|PT20180803|||,PORTUGAL,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|23.0|ZEROCHARGED|ACCRUEALL||0.000000|-23.000000|23.0||
IF100421A147,509,"VERTEX PT VAT","COUNTRY PT REV CHRG OUTPUT",VTX_PT_VAT_O_REVCHRG,VTX_PT_806200000,-23,-23,100,N,100,VAT|VAT|VAT,DE20181001|PT20180803|||,PORTUGAL,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|23.0|ZEROCHARGED|ACCRUEALL||0.000000|-23.000000|23.0||
IF100421A026,51,"VERTEX NL VAT","COUNTRY NL INPUT",VTX_NL_VAT_I_STD,VTX_NL_805280000,21,21,100,N,100,VAT|VAT|VAT,NL814704979B01|AT4152630|||,NETHERLANDS,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE|Standard Rate|21|||||F",321|21.0|MATCHED|PAYCHARGED||21.000000|0.000000|21.0|21|Y
IF100421A148,510,"VERTEX ES VAT","COUNTRY ES REV CHRG INPUT",VTX_ES_VAT_I_REVCHRG,VTX_ES_807240000,21,21,100,N,100,VAT|VAT|VAT,DE20181001|ES20180803|||,SPAIN,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|21.0|ZEROCHARGED|ACCRUEALL||0.000000|-21.000000|21.0||
IF100421A148,510,"VERTEX ES VAT","COUNTRY ES REV CHRG OUTPUT",VTX_ES_VAT_O_REVCHRG,VTX_ES_807240000,-21,-21,100,N,100,VAT|VAT|VAT,DE20181001|ES20180803|||,SPAIN,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|21.0|ZEROCHARGED|ACCRUEALL||0.000000|-21.000000|21.0||
IF100421A149,511,"VERTEX DE VAT","COUNTRY DE INPUT",VTX_DE_VAT_I_ZERO,VTX_DE_802760000,0,0,100,N,100,VAT|VAT|VAT,DE20181001|GB20180803|||,GERMANY,"TAXABLE|DEFAULT|Zero Rate|||01|03||||F",321|0.0|MATCHED|PAYCHARGED||0.000000|0.000000|0.0|0|Y
IF100421A149,511,"VERTEX GB VAT","COUNTRY GB INPUT",VTX_GB_VAT_I_ZERO,VTX_GB_808260000,0,0,100,N,100,VAT|VAT|VAT,DE20181001|GB20180803|||,"UNITED KINGDOM","TAXABLE|DEFAULT|Zero Rate|||09|||||F",321|0.0|MATCHED|PAYCHARGED||0.000000|0.000000|0.0|0|Y
IF100421A149,511,"VERTEX GB VAT","COUNTRY GB INPUT",VTX_GB_VAT_I_ZERO,VTX_GB_808260000,0,0,100,N,100,VAT|VAT|VAT,DE20181001|GB20180803|||,"UNITED KINGDOM","TAXABLE|DEFAULT|Zero Rate|||09|||||F",321|0.0|MATCHED|PAYCHARGED||0.000000|0.000000|0.0|0|Y
IF100421A150,512,"VERTEX CZ VAT","COUNTRY CZ REV CHRG INPUT",VTX_CZ_VAT_I_REVCHRG,VTX_CZ_802030000,21,21,100,N,100,VAT|VAT|VAT,DE20181001|CZ20180803|||,"CZECH REPUBLIC","TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|21.0|ZEROCHARGED|ACCRUEALL||0.000000|-21.000000|21.0||
IF100421A150,512,"VERTEX CZ VAT","COUNTRY CZ REV CHRG OUTPUT",VTX_CZ_VAT_O_REVCHRG,VTX_CZ_802030000,-21,-21,100,N,100,VAT|VAT|VAT,DE20181001|CZ20180803|||,"CZECH REPUBLIC","TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|21.0|ZEROCHARGED|ACCRUEALL||0.000000|-21.000000|21.0||
IF100421A151,513,"VERTEX FR VAT","COUNTRY FR REV CHRG INPUT",VTX_FR_VAT_I_REVCHRG,VTX_FR_802500000,20,20,100,N,100,VAT|VAT|VAT,DE20181001|FR20180803|||,FRANCE,"TAXABLE|BGSTIR|Standard Rate|SINGLE_RATE||02|04||||F",321|20.0|ZEROCHARGED|ACCRUEALL||0.000000|-20.000000|20.0||
