TRX_NUMBER,LINE_NUMBER,TAX_REGIME_CODE,TAX,TAX_RATE_CODE,TAX_JURISDICTION_CODE,TAX_AMT,TAX_RATE,TAXABLE_AMT,SELF_ASSESSED_FLAG,PROVIDER_REC_RATE,ATTRIBUTE11,ATTRIBUTE12,ATTRIBUTE13,ATTRIBUTE14,ATTRIBUTE15
SL041221VENCHG08,210,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,19.93,7,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,TENNESSEE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|244.75|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|132.500000|-42.42|92.5|50.07|Y
SL041221VENCHG08,211,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,48.05,8.875,1000,N,,"CONSUMERS_USE|Sales and Compensating Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|244.75|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|132.500000|-40.70|88.75|48.05|Y
SL041221VENCHG08,211,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,36.95,4.5,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|244.75|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|132.500000|-40.70|88.75|48.05|Y
SL041221VENCHG08,211,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,3.75,.375,1000,Y,,"CONSUMERS_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",SITE12345678|98-765432|||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|244.75|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|132.500000|-40.70|88.75|48.05|Y
SL041221VENCHG08,211,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,0,0,1000,Y,,"CONSUMERS_USE|Sales and Compensating Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|244.75|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|132.500000|-40.70|88.75|48.05|Y
SL041221VENCHG08,212,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,34.38,6.35,1000,N,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,CONNECTICUT,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|244.75|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|132.500000|-29.12|63.5|34.38|Y
SL041221VENCHG08,212,"VERTEX US TAX",STATE,STD,ST-VTL-070000000,29.12,6.35,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,CONNECTICUT,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|244.75|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|132.500000|-29.12|63.5|34.38|Y
SL041221ZZ_COERPC1314_A01,314,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,40.87,8.875,100,N,,"SELLER_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|21.73|OVERCHARGED|PAYCHARGED|RANGE|100.000000|31.99|8.88|40.87|Y
SL041221ZZ_COERPC1314_A01,315,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,27.61,6,100,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|21.73|OVERCHARGED|PAYCHARGED|RANGE|100.000000|21.61|6.0|27.61|Y
SL041221ZZ_COERPC1314_A01,316,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,31.52,6.85,100,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",,GRAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|21.73|OVERCHARGED|PAYCHARGED|RANGE|100.000000|24.67|6.85|31.52|Y
SL041221ZZ_COERPC1314_A02,318,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,2.04,8.875,300,N,,"SELLER_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|65.18|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|5.000000|-24.59|26.63|2.04|Y
SL041221ZZ_COERPC1314_A02,318,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,13.5,4.5,300,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|65.18|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|5.000000|-24.59|26.63|2.04|Y
SL041221ZZ_COERPC1314_A02,318,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,1.13,.375,300,Y,,"CONSUMERS_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",|98-765432|||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|65.18|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|5.000000|-24.59|26.63|2.04|Y
SL041221ZZ_COERPC1314_A02,318,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,9.96,4,300,Y,,"CONSUMERS_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|65.18|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|5.000000|-24.59|26.63|2.04|Y
SL041221ZZ_COERPC1314_A02,319,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,1.38,6,300,N,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|65.18|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|5.000000|-16.62|18.0|1.38|Y
SL041221ZZ_COERPC1314_A02,319,"VERTEX US TAX",STATE,STD,ST-VTL-390000000,16.62,6,300,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|65.18|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|5.000000|-16.62|18.0|1.38|Y
SL041221ZZ_COERPC1314_A02,320,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,1.58,6.85,300,N,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,GRAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|65.18|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|5.000000|-18.97|20.55|1.58|Y
SL041221ZZ_COERPC1314_A02,320,"VERTEX US TAX",CITY,STD,CI-VTL-450190014,3,1,300,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,"CASTLE VALLEY",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|65.18|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|5.000000|-18.97|20.55|1.58|Y
SL041221ZZ_COERPC1314_A02,320,"VERTEX US TAX",COUNTY,STD,CO-VTL-450190000,3,1,300,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,GRAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|65.18|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|5.000000|-18.97|20.55|1.58|Y
SL041221ZZ_COERPC1314_A02,320,"VERTEX US TAX",STATE,STD,ST-VTL-450000000,12.97,4.85,300,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,UTAH,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|65.18|UNDERCHARGED|PAYCHARGEDACCRDIFF|RANGE|5.000000|-18.97|20.55|1.58|Y
