TRX_NUMBER,LINE_NUMBER,TAX_REGIME_CODE,TAX,TAX_RATE_CODE,TAX_JURISDICTION_CODE,TAX_AMT,TAX_RATE,TAXABLE_AMT,SELF_ASSESSED_FLAG,PROVIDER_REC_RATE,ATTRIBUTE11,ATTRIBUTE12,ATTRIBUTE13,ATTRIBUTE14,ATTRIBUTE15
MW100421VENLINE04,75,"VERTEX US TAX",STATE,STD,ST-VTL-080000000,0,0,0,Y,,"CONSUMERS_USE|Occupation Use Tax / No Sales or Use Tax Imposed|General Sales and Use Tax",SUPREGIMELEVELREG123||||,DELAWARE,NONTAXABLE|DEFAULT|||||||||F,321|799.25|DPP|ACCRUEALL||688.500000|-110.750000|0.0||
MW100421VENLINE01,8,"VERTEX US TAX",STATE,STD,ST-VTL-210000000,60,6,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,MARYLAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|DPP|ACCRUEALL||613.500000|-185.750000|60.0||
MW100421VENLINE05,85,"VERTEX US TAX",COUNTY,STD,CO-VTL-430370000,22.5,2.25,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,DAVIDSON,TAXABLE|DEFAULT||TIERED|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|92.5||
MW100421VENLINE05,85,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,70,7,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,TENNESSEE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|92.5||
MW100421VENLINE05,86,"VERTEX US TAX",STATE,STD,ST-VTL-390000000,60,6,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|60.0||
MW100421VENLINE05,87,"VERTEX US TAX",CITY,STD,CI-VTL-450190014,10,1,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,"CASTLE VALLEY",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|68.5||
MW100421VENLINE05,87,"VERTEX US TAX",COUNTY,STD,CO-VTL-450190000,10,1,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,GRAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|68.5||
MW100421VENLINE05,87,"VERTEX US TAX",STATE,STD,ST-VTL-450000000,48.5,4.85,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,UTAH,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|68.5||
MW100421VENLINE05,88,"VERTEX US TAX",COUNTY,STD,CO-VTL-430370000,22.5,2.25,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,DAVIDSON,TAXABLE|DEFAULT||TIERED|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|92.5||
MW100421VENLINE05,88,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,70,7,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,TENNESSEE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|92.5||
MW100421VENLINE05,89,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,45,4.5,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|88.75||
MW100421VENLINE05,89,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,3.75,.375,1000,Y,,"CONSUMERS_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",SITE12345678|98-765432|||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|88.75||
MW100421VENLINE05,89,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,40,4,1000,Y,,"CONSUMERS_USE|Sales and Compensating Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|88.75||
MW100421VENLINE01,9,"VERTEX US TAX",STATE,STD,ST-VTL-390000000,60,6,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|799.25|DPP|ACCRUEALL||613.500000|-185.750000|60.0||
MW100421VENLINE05,90,"VERTEX US TAX",STATE,STD,ST-VTL-070000000,63.5,6.35,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,CONNECTICUT,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|63.5||
MW100421VENLINE05,91,"VERTEX US TAX",COUNTY,STD,CO-VTL-100250000,10,1,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax (Discretionary Sales Surtax)|General Sales and Use Tax",SITE12345678|98-765432|||,MIAMI-DADE,TAXABLE|DEFAULT||TIERED|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|70.0||
MW100421VENLINE05,91,"VERTEX US TAX",STATE,STD,ST-VTL-100000000,60,6,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,FLORIDA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|70.0||
MW100421VENLINE05,92,"VERTEX US TAX",STATE,STD,ST-VTL-210000000,60,6,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,MARYLAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|60.0||
MW100421VENLINE05,93,"VERTEX US TAX",STATE,STD,ST-VTL-390000000,60,6,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|60.0||
MW100421VENLINE05,94,"VERTEX US TAX",CITY,STD,CI-VTL-450190014,10,1,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,"CASTLE VALLEY",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|68.5||
MW100421VENLINE05,94,"VERTEX US TAX",COUNTY,STD,CO-VTL-450190000,10,1,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,GRAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|68.5||
MW100421VENLINE05,94,"VERTEX US TAX",STATE,STD,ST-VTL-450000000,48.5,4.85,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,UTAH,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|68.5||
MW100421VENLINE05,95,"VERTEX US TAX",CITY,STD,CI-VTL-010030380,20,2,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,FAIRHOPE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|90.0||
MW100421VENLINE05,95,"VERTEX US TAX",COUNTY,STD,CO-VTL-010030000,30,3,1000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",SITE12345678|98-765432|||,BALDWIN,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|90.0||
MW100421VENLINE05,95,"VERTEX US TAX",STATE,STD,ST-VTL-010000000,40,4,1000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",SUPREGIMELEVELREG123||||,ALABAMA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|90.0||
MW100421VENLINE05,96,"VERTEX US TAX",STATE,STD,ST-VTL-080000000,0,0,0,Y,,"CONSUMERS_USE|Occupation Use Tax / No Sales or Use Tax Imposed|General Sales and Use Tax",SUPREGIMELEVELREG123||||,DELAWARE,NONTAXABLE|DEFAULT|||||||||F,321|814.25|DPP|ACCRUEALL||621.000000|-193.250000|0.0||
